# Tetrahedron method
       18.8000000000        0.3033528601        0.0045762159        0.0039614682        0.0039614682        0.0086582642        0.0086582642
       19.0000000000        0.1176108184        0.0023804395        0.0023836194        0.0023836194        0.0110374851        0.0110374851
       19.2000000000        0.1762081084        0.0024148557        0.0029160494        0.0029160494        0.0163189847        0.0163189847
       19.4000000000        0.2905648408        0.0023073792        0.0027972164        0.0027972164        0.0264238818        0.0264238818
       19.6000000000        0.1794284712        0.0023086707        0.0024791249        0.0024791249        0.0160622910        0.0160622910
       19.8000000000        0.1606131073        0.0022408282        0.0022132935        0.0022132935        0.0141229370        0.0141229370
       20.0000000000        0.1327434862        0.0021456630        0.0019714239        0.0019714239        0.0114490007        0.0114490007
       20.2000000000        0.1301259807        0.0021921042        0.0019387292        0.0019387292        0.0110158873        0.0110158873
       20.4000000000        0.1288540504        0.0022264353        0.0018993498        0.0018993498        0.0107019075        0.0107019075
       20.6000000000        0.1267597420        0.0022382472        0.0018524188        0.0018524188        0.0103223902        0.0103223902
       20.8000000000        0.1233374615        0.0022138711        0.0017997074        0.0017997074        0.0098380936        0.0098380936
       21.0000000000        0.1228690723        0.0022344033        0.0062151029        0.0062151029        0.0095625944        0.0095625944
       21.2000000000        0.1247663165        0.0022975457        0.0093251280        0.0093251281        0.0094809849        0.0094809849
       21.4000000000        0.1281681839        0.0024128272        0.0117798466        0.0117798466        0.0094965549        0.0094965549
       21.6000000000        0.1342045134        0.0025807177        0.0150595732        0.0150595733        0.0096837965        0.0096837965
       21.8000000000        0.1433102684        0.0027723649        0.0160658207        0.0160658207        0.0100818464        0.0100818464
       22.0000000000        0.1639528254        0.0029075184        0.0201820042        0.0201820042        0.0112512007        0.0112512007
       22.2000000000        0.1482662152        0.0028358713        0.0144643826        0.0144643826        0.0099146024        0.0099146024
       22.4000000000        0.1540708413        0.0029365241        0.0197027370        0.0197027370        0.0100307853        0.0100307853
       22.6000000000        0.2322471747        0.0047610082        0.0245001253        0.0245001253        0.0146722012        0.0146722012
       22.8000000000        0.2483255149        0.0049810125        0.0280100306        0.0280100306        0.0152691895        0.0152691895
